customer_id,debt_amount,payment_probability,recommended_strategy
5424,4170.02,0.67264867,Standard follow-up
5425,4502.66,0.62921184,Standard follow-up
5426,5807.8,0.62377304,Standard follow-up
5427,9835.07,0.85264087,Soft reminder
5428,2491.85,0.78956085,Soft reminder
5429,6844.69,0.82393295,Soft reminder
5430,7188.25,0.67493194,Standard follow-up
5431,6112.51,0.18358962,Aggressive collection
5432,976.93,0.8584642,Soft reminder
5433,6801.04,0.7616562,Soft reminder
5434,734.54,0.41333544,Standard follow-up
5435,6001.81,0.47475997,Standard follow-up
5436,7421.85,0.35186625,Standard follow-up
5437,2188.6,0.5794642,Standard follow-up
5438,8432.06,0.7346933,Soft reminder
5439,400.5,0.48637804,Standard follow-up
5440,8453.75,0.19955443,Aggressive collection
5441,4657.26,0.5264532,Standard follow-up
5442,2254.12,0.6466052,Standard follow-up
5443,1424.4,0.8365022,Soft reminder
5444,9537.74,0.75303876,Soft reminder
5445,819.39,0.17688397,Aggressive collection
5446,2071.02,0.5224994,Standard follow-up
5447,3543.44,0.58331794,Standard follow-up
5448,6240.33,0.5033639,Standard follow-up
5449,5493.53,0.8602955,Soft reminder
5450,1343.87,0.051579636,Aggressive collection
5451,2968.31,0.75943196,Soft reminder
5452,2463.64,0.55794275,Standard follow-up
5453,2214.07,0.12797758,Aggressive collection
5454,4170.33,0.70133376,Soft reminder
5455,7069.91,0.7302248,Soft reminder
5456,2252.78,0.3011413,Standard follow-up
5457,3730.12,0.64150333,Standard follow-up
5458,3970.08,0.9140207,Soft reminder
5459,9766.92,0.46491674,Standard follow-up
5460,9551.2,0.11805196,Aggressive collection
5461,8021.36,0.82448566,Soft reminder
5462,2492.42,0.7725615,Soft reminder
5463,773.57,0.70643705,Soft reminder
5464,3237.35,0.73365504,Soft reminder
5465,2741.27,0.4839036,Standard follow-up
5466,5108.67,0.76066375,Soft reminder
5467,7799.51,0.46939248,Standard follow-up
5468,8597.4,0.5015026,Standard follow-up
5469,8464.15,0.37574777,Standard follow-up
5470,3660.79,0.4420788,Standard follow-up
5471,6903.62,0.3631645,Standard follow-up
5472,3197.06,0.78336686,Soft reminder
5473,702.96,0.19986802,Aggressive collection
5474,7045.5,0.86694884,Soft reminder
5475,197.29,0.96106356,Soft reminder
5476,4150.91,0.6445628,Standard follow-up
5477,3360.85,0.92085016,Soft reminder
5478,6964.44,0.274543,Aggressive collection
5479,7685.83,0.7827879,Soft reminder
5480,3110.54,0.24660705,Aggressive collection
5481,8135.11,0.6227621,Standard follow-up
5482,3009.78,0.70520604,Soft reminder
5483,4518.63,0.6922274,Standard follow-up
5484,7297.48,0.03445462,Aggressive collection
5485,6959.91,0.20216276,Aggressive collection
5486,9874.95,0.800233,Soft reminder
5487,2329.09,0.33723366,Standard follow-up
5488,6656.95,0.56454134,Standard follow-up
5489,6135.85,0.43777612,Standard follow-up
5490,9159.47,0.32019088,Standard follow-up
5491,1647.99,0.5747026,Standard follow-up
5492,7542.8,0.3475115,Standard follow-up
5493,5725.86,0.19456883,Aggressive collection
5494,2819.19,0.6470077,Standard follow-up
5495,4796.91,0.8515058,Soft reminder
5496,3404.39,0.2139899,Aggressive collection
5497,5835.2,0.27319175,Aggressive collection
5498,8901.11,0.7854368,Soft reminder
5499,5736.12,0.7790978,Soft reminder
5500,6354.05,0.7285499,Soft reminder
5501,5235.6,0.7231116,Soft reminder
5502,606.54,0.8331875,Soft reminder
5503,2405.3,0.27665007,Aggressive collection
5504,4970.82,0.3531191,Standard follow-up
5505,3171.33,0.25978187,Aggressive collection
5506,1899.46,0.31058726,Standard follow-up
5507,5090.92,0.47133058,Standard follow-up
5508,3295.82,0.15081844,Aggressive collection
5509,2655.27,0.66541195,Standard follow-up
5510,4693.46,0.28842542,Aggressive collection
5511,1419.51,0.19426508,Aggressive collection
5512,9284.68,0.26853755,Aggressive collection
5513,8690.25,0.80087584,Soft reminder
5514,7105.44,0.10495301,Aggressive collection
5515,1151.52,0.2839155,Aggressive collection
5516,7781.18,0.33504412,Standard follow-up
5517,8098.78,0.52586293,Standard follow-up
5518,7700.87,0.15194075,Aggressive collection
5519,1228.26,0.6072599,Standard follow-up
5520,6474.69,0.44963017,Standard follow-up
5521,8359.82,0.5125577,Standard follow-up
5522,5815.8,0.33448744,Standard follow-up
5523,6499.43,0.5013169,Standard follow-up
5524,4637.8,0.7697238,Soft reminder
5525,5334.2,0.30419484,Standard follow-up
5526,440.33,0.3618121,Standard follow-up
5527,6425.73,0.5081084,Standard follow-up
5528,906.33,0.52285975,Standard follow-up
5529,4406.64,0.7003775,Soft reminder
5530,2997.29,0.49742353,Standard follow-up
5531,5499.74,0.8210817,Soft reminder
5532,1420.82,0.36677027,Standard follow-up
5533,6947.27,0.18884462,Aggressive collection
5534,7970.61,0.821585,Soft reminder
5535,1717.21,0.14898852,Aggressive collection
5536,1132.7,0.40411624,Standard follow-up
5537,1540.6,0.8517951,Soft reminder
5538,8783.56,0.62702525,Standard follow-up
5539,5329.07,0.75146794,Soft reminder
5540,4725.88,0.6966242,Standard follow-up
5541,1156.45,0.69573,Standard follow-up
5542,6530.6,0.3013873,Standard follow-up
5543,8693.2,0.581096,Standard follow-up
5544,8299.04,0.29257366,Aggressive collection
5545,6297.94,0.544135,Standard follow-up
5546,845.26,0.3366711,Standard follow-up
5547,1212.73,0.33752102,Standard follow-up
5548,588.16,0.15558106,Aggressive collection
5549,2649.04,0.8922611,Soft reminder
5550,1443.05,0.78768873,Soft reminder
5551,2674.48,0.7817747,Soft reminder
5552,3912.07,0.45804352,Standard follow-up
5553,9435.53,0.3364034,Standard follow-up
5554,6142.72,0.62845874,Standard follow-up
5555,8366.24,0.70479655,Soft reminder
5556,7132.48,0.85569435,Soft reminder
5557,1213.78,0.5237665,Standard follow-up
5558,7385.61,0.7617866,Soft reminder
5559,2823.48,0.7163341,Soft reminder
5560,6427.17,0.53352505,Standard follow-up
5561,3475.52,0.6352016,Standard follow-up
5562,9976.96,0.87182593,Soft reminder
5563,2709.16,0.745092,Soft reminder
5564,2863.39,0.86845505,Soft reminder
5565,9313.66,0.77427906,Soft reminder
5566,343.98,0.87125593,Soft reminder
5567,6997.22,0.85762435,Soft reminder
5568,7280.73,0.14890715,Aggressive collection
5569,8380.15,0.86928177,Soft reminder
5570,9746.95,0.11669312,Aggressive collection
5571,9758.46,0.25813895,Aggressive collection
5572,746.24,0.74814594,Soft reminder
5573,8236.21,0.32866782,Standard follow-up
5574,6498.47,0.6184929,Standard follow-up
5575,6508.69,0.48373124,Standard follow-up
5576,1370.66,0.87780774,Soft reminder
5577,6536.85,0.37811422,Standard follow-up
5578,9826.58,0.93850195,Soft reminder
5579,9127.0,0.19671239,Aggressive collection
5580,4447.39,0.13205975,Aggressive collection
5581,495.48,0.44842324,Standard follow-up
5582,3686.71,0.8470516,Soft reminder
5583,8281.26,0.7676942,Soft reminder
5584,7044.84,0.560972,Standard follow-up
5585,4647.5,0.8007571,Soft reminder
5586,645.51,0.13036744,Aggressive collection
5587,4326.26,0.80391717,Soft reminder
5588,4743.35,0.44411474,Standard follow-up
5589,9292.7,0.8053239,Soft reminder
5590,6446.75,0.49894115,Standard follow-up
5591,3185.36,0.9033839,Soft reminder
5592,5300.65,0.32469922,Standard follow-up
5593,753.95,0.21946535,Aggressive collection
5594,9728.43,0.9076862,Soft reminder
5595,3664.59,0.1518161,Aggressive collection
5596,4830.89,0.7173153,Soft reminder
5597,3617.31,0.5070569,Standard follow-up
5598,6856.87,0.8915698,Soft reminder
5599,6656.1,0.18780813,Aggressive collection
5600,7181.69,0.6378614,Standard follow-up
5601,2754.62,0.8334493,Soft reminder
5602,3225.12,0.68201816,Standard follow-up
5603,1339.99,0.24391972,Aggressive collection
5604,6589.55,0.9016313,Soft reminder
5605,493.99,0.8682796,Soft reminder
5606,6017.06,0.33301497,Standard follow-up
5607,8709.99,0.57274425,Standard follow-up
5608,8919.24,0.18072134,Aggressive collection
5609,4545.47,0.82192373,Soft reminder
5610,4647.11,0.58764476,Standard follow-up
5611,861.99,0.7096454,Soft reminder
5612,6740.57,0.72073185,Soft reminder
5613,8230.47,0.2776726,Aggressive collection
5614,2522.09,0.7632681,Soft reminder
5615,4270.88,0.61536646,Standard follow-up
5616,8404.51,0.43694195,Standard follow-up
5617,8783.49,0.07739472,Aggressive collection
5618,2507.48,0.6479732,Standard follow-up
5619,5550.65,0.38318434,Standard follow-up
5620,2005.68,0.3220063,Standard follow-up
5621,1108.6,0.34201995,Standard follow-up
5622,9120.09,0.84496826,Soft reminder
5623,8223.02,0.5473924,Standard follow-up
5624,7624.35,0.6081025,Standard follow-up
5625,582.79,0.7492823,Soft reminder
5626,8452.92,0.33077908,Standard follow-up
5627,4436.64,0.48134223,Standard follow-up
5628,3489.71,0.40776154,Standard follow-up
5629,5510.12,0.29089165,Aggressive collection
5630,1004.4,0.7074464,Soft reminder
5631,7590.8,0.7234572,Soft reminder
5632,5866.11,0.772885,Soft reminder
5633,1947.24,0.34493724,Standard follow-up
5634,1963.5,0.84918875,Soft reminder
5635,1924.06,0.5320702,Standard follow-up
5636,664.32,0.3177044,Standard follow-up
5637,5919.2,0.40995184,Standard follow-up
5638,8419.45,0.5035703,Standard follow-up
5639,273.23,0.37276098,Standard follow-up
5640,585.15,0.6022175,Standard follow-up
5641,5770.43,0.6911194,Standard follow-up
5642,8213.01,0.6337236,Standard follow-up
5643,3334.72,0.2457232,Aggressive collection
5644,3561.18,0.32807493,Standard follow-up
5645,6003.83,0.71005857,Soft reminder
5646,2814.71,0.7112992,Soft reminder
5647,363.42,0.2429323,Aggressive collection
5648,7378.76,0.20360968,Aggressive collection
5649,6293.93,0.4313514,Standard follow-up
5650,5849.48,0.7874478,Soft reminder
5651,7442.67,0.45844194,Standard follow-up
5652,6784.79,0.5627786,Standard follow-up
5653,2138.23,0.45328695,Standard follow-up
5654,3589.56,0.47144005,Standard follow-up
5655,1348.49,0.5682805,Standard follow-up
5656,1385.58,0.7446943,Soft reminder
5657,6794.34,0.38983765,Standard follow-up
5658,8600.14,0.42544413,Standard follow-up
5659,9631.05,0.83350796,Soft reminder
5660,6320.64,0.7918478,Soft reminder
5661,1922.6,0.7947379,Soft reminder
5662,1145.94,0.036300108,Aggressive collection
5663,8147.22,0.5062455,Standard follow-up
5664,5829.69,0.94096047,Soft reminder
5665,6221.02,0.30107763,Standard follow-up
5666,7836.47,0.6891671,Standard follow-up
5667,7062.44,0.6382366,Standard follow-up
5668,8361.14,0.48526117,Standard follow-up
5669,656.52,0.74095815,Soft reminder
5670,7500.45,0.44574925,Standard follow-up
5671,8523.44,0.6242253,Standard follow-up
5672,2932.74,0.762374,Soft reminder
5673,6440.43,0.42787755,Standard follow-up
5674,3210.2,0.42255783,Standard follow-up
5675,9583.91,0.78249824,Soft reminder
5676,430.89,0.77568775,Soft reminder
5677,5839.95,0.5957372,Standard follow-up
5678,1748.39,0.29558837,Aggressive collection
5679,7150.98,0.3403102,Standard follow-up
5680,1841.31,0.28902432,Aggressive collection
5681,2430.29,0.43641135,Standard follow-up
5682,4994.27,0.79312426,Soft reminder
5683,9156.87,0.112771496,Aggressive collection
5684,2195.97,0.34944355,Standard follow-up
5685,1527.98,0.87525475,Soft reminder
5686,7613.87,0.4818492,Standard follow-up
5687,5056.13,0.55990016,Standard follow-up
5688,9126.67,0.3610786,Standard follow-up
5689,1551.48,0.7230637,Soft reminder
5690,6494.69,0.7790395,Soft reminder
5691,2405.5,0.295778,Aggressive collection
5692,1651.93,0.7738245,Soft reminder
5693,6865.95,0.5849732,Standard follow-up
5694,5977.48,0.26059678,Aggressive collection
5695,7572.79,0.29140967,Aggressive collection
5696,3163.68,0.7044415,Soft reminder
5697,4534.92,0.4844116,Standard follow-up
5698,4114.17,0.877409,Soft reminder
5699,9842.49,0.852954,Soft reminder
5700,2993.26,0.5771594,Standard follow-up
5701,3018.69,0.68843305,Standard follow-up
5702,3610.03,0.628987,Standard follow-up
5703,5689.48,0.601536,Standard follow-up
5704,2598.0,0.64278716,Standard follow-up
5705,9161.37,0.40317464,Standard follow-up
5706,2730.29,0.41591075,Standard follow-up
5707,8968.58,0.67875093,Standard follow-up
5708,1124.4,0.6564682,Standard follow-up
5709,6599.97,0.7007829,Soft reminder
5710,9079.16,0.2893614,Aggressive collection
5711,1770.62,0.11737241,Aggressive collection
5712,9686.44,0.85764825,Soft reminder
5713,4583.55,0.85336286,Soft reminder
5714,9462.58,0.30920178,Standard follow-up
5715,6800.52,0.38538715,Standard follow-up
5716,3085.71,0.8755832,Soft reminder
5717,1964.19,0.23769084,Aggressive collection
5718,3106.98,0.5924658,Standard follow-up
5719,1020.87,0.62452775,Standard follow-up
5720,1524.29,0.30076763,Standard follow-up
5721,1136.14,0.39913207,Standard follow-up
5722,4287.14,0.79629564,Soft reminder
5723,7976.23,0.43856508,Standard follow-up
5724,1499.7,0.42068902,Standard follow-up
5725,1390.17,0.090412356,Aggressive collection
5726,6469.95,0.33300796,Standard follow-up
5727,2052.11,0.38344416,Standard follow-up
5728,1066.34,0.17796148,Aggressive collection
5729,1751.8,0.5608753,Standard follow-up
5730,9244.94,0.37777537,Standard follow-up
5731,8232.57,0.64221126,Standard follow-up
5732,3605.24,0.35131437,Standard follow-up
5733,6592.63,0.35315275,Standard follow-up
5734,5419.03,0.3108789,Standard follow-up
5735,6803.53,0.27359205,Aggressive collection
5736,6858.44,0.38991117,Standard follow-up
5737,6324.47,0.7211912,Soft reminder
5738,2734.4,0.32043284,Standard follow-up
5739,486.16,0.18874002,Aggressive collection
5740,4610.11,0.6980286,Standard follow-up
5741,8920.64,0.68540883,Standard follow-up
5742,5738.02,0.5220584,Standard follow-up
5743,8340.67,0.5715077,Standard follow-up
5744,9917.08,0.3555143,Standard follow-up
5745,1719.8,0.26887038,Aggressive collection
5746,6948.6,0.19653063,Aggressive collection
5747,6775.51,0.523825,Standard follow-up
5748,9801.56,0.88298005,Soft reminder
5749,9857.45,0.6097991,Standard follow-up
5750,6898.12,0.6067161,Standard follow-up
5751,2511.79,0.3403145,Standard follow-up
5752,8005.7,0.5694862,Standard follow-up
5753,1159.59,0.5673072,Standard follow-up
5754,7828.92,0.66533536,Standard follow-up
5755,9110.94,0.23862435,Aggressive collection
5756,3890.05,0.6454419,Standard follow-up
5757,6343.29,0.46820667,Standard follow-up
5758,4358.41,0.8741402,Soft reminder
5759,4433.87,0.60019124,Standard follow-up
5760,3172.67,0.7044495,Soft reminder
5761,7645.08,0.3498964,Standard follow-up
5762,9368.15,0.19812705,Aggressive collection
5763,9413.43,0.19500297,Aggressive collection
5764,1830.33,0.7676157,Soft reminder
5765,8759.96,0.16742991,Aggressive collection
5766,7400.57,0.30569616,Standard follow-up
5767,2603.09,0.6325924,Standard follow-up
5768,766.12,0.72518915,Soft reminder
5769,2753.17,0.43388987,Standard follow-up
5770,9130.86,0.1585491,Aggressive collection
5771,6368.47,0.47906762,Standard follow-up
5772,7238.44,0.65878224,Standard follow-up
5773,2645.81,0.8465663,Soft reminder
5774,7221.94,0.4912812,Standard follow-up
5775,378.4,0.18545571,Aggressive collection
5776,3815.68,0.2961653,Aggressive collection
5777,6304.86,0.45425278,Standard follow-up
5778,1546.36,0.87590575,Soft reminder
5779,8247.74,0.23350416,Aggressive collection
5780,2426.81,0.7264332,Soft reminder
5781,6557.58,0.54924035,Standard follow-up
5782,4111.45,0.70176226,Soft reminder
5783,6000.83,0.16104065,Aggressive collection
5784,1163.76,0.36579165,Standard follow-up
5785,267.44,0.8576598,Soft reminder
5786,9104.69,0.581385,Standard follow-up
5787,2769.34,0.6152376,Standard follow-up
5788,8214.8,0.28934583,Aggressive collection
5789,9993.57,0.20394352,Aggressive collection
5790,2193.17,0.7460446,Soft reminder
5791,2725.19,0.47022,Standard follow-up
5792,6662.31,0.28397697,Aggressive collection
5793,9657.94,0.412053,Standard follow-up
5794,9166.56,0.8488559,Soft reminder
5795,5078.47,0.3129796,Standard follow-up
5796,7971.59,0.32586432,Standard follow-up
5797,1443.88,0.24741016,Aggressive collection
5798,9776.64,0.85670424,Soft reminder
5799,9647.1,0.5124698,Standard follow-up
5800,1720.92,0.40867066,Standard follow-up
5801,3064.29,0.4789296,Standard follow-up
5802,1091.53,0.20662569,Aggressive collection
5803,2790.0,0.4485734,Standard follow-up
5804,8177.96,0.64424247,Standard follow-up
5805,3845.32,0.15137705,Aggressive collection
5806,975.13,0.5115908,Standard follow-up
5807,3488.03,0.17920856,Aggressive collection
5808,9815.7,0.23128745,Aggressive collection
5809,6333.87,0.56061196,Standard follow-up
5810,4219.99,0.59203094,Standard follow-up
5811,1748.73,0.3631727,Standard follow-up
5812,9863.15,0.80516845,Soft reminder
5813,8226.41,0.2505542,Aggressive collection
5814,2886.63,0.85700464,Soft reminder
5815,793.68,0.3729428,Standard follow-up
5816,660.59,0.2192967,Aggressive collection
5817,1291.74,0.22179008,Aggressive collection
5818,5849.61,0.9303576,Soft reminder
5819,9294.76,0.22597177,Aggressive collection
5820,5017.76,0.89570224,Soft reminder
5821,8445.16,0.35873798,Standard follow-up
5822,4514.28,0.8233055,Soft reminder
5823,7114.98,0.72914416,Soft reminder
5824,7345.54,0.26245275,Aggressive collection
5825,1822.24,0.8477505,Soft reminder
5826,3676.04,0.2839365,Aggressive collection
5827,6409.29,0.59207445,Standard follow-up
5828,799.9,0.8389319,Soft reminder
5829,3679.25,0.27366862,Aggressive collection
5830,5394.51,0.5550331,Standard follow-up
5831,9962.62,0.06662472,Aggressive collection
